trId	geneId	NA06984	NA06985	NA06986	NA06989	NA06994	NA07037	NA07048	NA07051	NA07056	NA07346	NA07347	NA07357	NA10847	NA10851	NA11829	NA11830	NA11831	NA11832	NA11840	NA11843	NA11881	NA11892	NA11893	NA11894	NA11918	NA11920	NA11930	NA11931	NA11992	NA11993	NA11994	NA11995	NA12004	NA12005	NA12006	NA12043	NA12044	NA12045	NA12058	NA12144	NA12154	NA12155	NA12156	NA12234	NA12249	NA12272	NA12273	NA12275	NA12282	NA12283	NA12286	NA12287	NA12340	NA12341	NA12342	NA12347	NA12348	NA12383	NA12399	NA12400	NA12413	NA12489	NA12546	NA12716	NA12717	NA12718	NA12749	NA12750	NA12751	NA12760	NA12761	NA12762	NA12763	NA12775	NA12776	NA12777	NA12778	NA12812	NA12813	NA12814	NA12815	NA12827	NA12829	NA12830	NA12842	NA12843	NA12872	NA12873	NA12874	NA12889	NA12890
ENST00000377139.3	ENSG00000126456.10	1760.482422	1350.495605	1496.335571	1760.438965	736.278381	918.068054	1603.304321	2067.935547	1795.854858	2709.995117	1660.021118	1490.192383	601.098328	1699.661133	1400.894775	717.725098	4017.708984	1524.640503	2628.187256	1331.95166	1185.638428	1255.42041	1548.555908	1128.260864	2069.723633	1171.633911	993.163086	2462.822754	1556.272949	1896.688477	707.233521	681.22644	565.922424	1333.017822	1721.61377	1631.995605	2353.887939	1786.332031	802.263428	1698.91687	1554.6875	1100.818115	2451.19873	1260.846191	1166.635742	1233.301025	318.371124	1307.12146	1007.072632	1458.444458	1884.622559	273.289551	645.199707	1617.446655	865.856018	1879.088135	725.57074	1665.885864	382.599091	1104.024658	1733.354614	281.483551	969.377075	527.562012	1769.755737	859.511047	799.169128	552.957092	1727.92395	1149.718018	1825.792603	1035.240967	1212.486572	972.389587	141.826218	840.312073	2778.022949	847.351685	1556.365723	655.813354	1795.930542	726.283752	1657.335693	1832.322632	1330.033691	529.859314	2297.826172	735.740601	2155.54541	917.010437	1125.215088
ENST00000309877.6	ENSG00000126456.10	334.979126	741.504456	542.718262	955.798279	309.609558	882.772705	785.194702	826.064453	579.973389	825.263489	163.280777	402.654236	257.260284	1198.338867	893.187744	431.298279	344.375061	750.811768	594.589539	913.905334	264.333435	620.57959	1133.598267	690.880127	826.019348	1672.547485	274.013672	506.235229	189.727066	306.559753	1048.956055	427.198364	60.118267	866.982117	632.724487	1592.36145	468.11203	1197.668091	351.736572	1097.133301	418.272369	494.085938	453.236115	431.819366	551.055969	1249.895996	1363.628906	448.87851	1051.644043	676.749878	567.377441	361.894592	218.937378	1283.68103	492.144043	914.911804	594.289856	805.577759	739.40094	263.833191	986.645508	748.516479	918.99176	259.529205	620.325378	418.634613	774.758606	665.042969	581.401917	190.281982	327.983154	124.249718	603.513428	352.148651	1243.34314	631.687866	726.0495	176.317154	870.462341	109.429459	632.069458	798.01947	924.731262	328.810913	757.535522	387.093872	1090.202881	146.259445	588.829773	575.778625	472.945557
ENST00000341747.3	ENSG00000188368.4	54	60	47.999996	44	10	38	72	70	46	57.999996	32	38	14	44.76326	64	6	87.999992	32	74	38	42	50	40	32	52	54	24	68	48	28.000002	18	6	6	34	38.987572	76	74	72	28	76	62	16.529514	110	22	38	40	46	32	28	48	58	6	8.785833	22.787878	46	68	24	56	14	20	42	38	22	10	88	25.999998	16	24	58	34	50.000004	40	72	16	15.999999	34	68	23.999998	51.999996	20	60	30	64	57.999996	47.999996	12	96	16	66	48	30
ENST00000499536.2	ENSG00000188368.4	0	0	0	0	0	0	0	0	0	0	0	0	0	17.23674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.012429	0	0	0	0	0	0	7.470486	0	0	0	0	0	0	0	0	0	0	3.214167	9.212124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000252288.1	ENSG00000130005.6	583.031128	497.453308	426.568665	409.296661	165.969467	351.461456	475.818024	661.867249	515.154663	685.640503	139.434555	246.737564	137.917206	705.607178	199.065079	199.433731	990.711731	261.128723	452.304596	352.521118	255.427963	414.386108	299.26474	342.789948	429.557678	637.584351	63.436989	356.479919	272.049774	205.251053	161.609299	232.371796	82.09063	409.317688	441.03772	397.515625	345.370026	328.472534	183.627441	526.755981	991.781616	500.879028	1823.634033	504.577301	627.63916	705.504333	527.602295	465.07251	522.092773	594.902222	831.941223	101.355583	238.599548	593.31366	494.084991	723.621216	349.586273	524.078064	150.261093	183.658493	1101.387817	731.415527	871.480835	319.72525	1173.389771	488.016388	650.595093	144.622711	282.68631	536.554871	851.399841	392.04129	696.487	657.816345	463.374146	383.358795	576.071411	382.649261	646.217468	359.085327	888.291504	687.312378	1060.437012	1045.606079	1086.998047	278.896179	1151.536743	124.406601	260.181915	351.031158	230.438614
ENST00000447102.2	ENSG00000130005.6	80.275078	30.54669	15.431327	78.703346	30.030533	52.538532	56.181976	48.132763	60.845356	64.359528	24.565435	27.262442	50.656391	80.392792	52.934925	36.566269	79.288345	50.871296	69.695427	37.478889	40.572041	51.61388	34.735245	33.210052	64.442307	96.810272	22.563011	28.698868	27.950207	52.748947	30.390705	65.628204	33.909374	30.682322	56.962284	48.484383	36.630005	29.527468	26.372557	73.244011	67.881767	27.120972	88.366043	29.422695	52.360821	72.495689	40.397713	56.927467	51.907261	83.097763	62.0588	26.644417	15.400441	100.686317	37.915001	56.378796	18.413715	89.921951	25.738894	30.341509	100.612236	58.584476	150.519196	30.274742	56.610203	43.983608	194.296295	33.377289	53.313698	51.445118	60.600185	31.958704	53.513004	40.18364	102.625862	7.588194	79.928612	53.350719	87.782539	34.91468	85.708549	58.687645	61.563019	94.393974	67.00193	51.103828	68.463264	11.593396	51.8181	28.968847	53.56139
ENST00000392204.1	ENSG00000105677.5	595.922485	487.095062	511.369446	35.78178	39.027084	715.72821	192.68927	769.91449	627.81427	81.071838	27.380384	237.896286	82.862534	470.041565	51.86916	57.950336	623.811707	921.786926	142.611465	133.636078	261.51355	712.852966	72.549538	241.350479	819.739136	50.434883	235.081909	72.620346	189.866486	48.068661	183.819977	52.294296	26.267338	737.124451	445.088013	75.030243	885.895569	866.438782	57.346519	81.772057	404.982788	562.406982	1095.494385	412.9729	322.952271	54.45068	61.967861	634.948792	89.256042	703.661377	727.095337	28.985388	155.360626	60.756351	224.658157	709.051575	144.04747	319.327209	206.208954	94.193268	987.1745	392.769318	83.064339	112.409775	407.93808	378.007019	127.02626	275.584106	942.475769	277.86618	344.776642	178.425812	329.974609	188.094345	58.240051	295.025085	668.591614	261.601105	94.107918	122.38604	248.926758	236.926758	694.412903	697.531189	286.789612	168.101364	636.776123	301.279053	72.139153	267.235748	187.685623
ENST00000222284.4	ENSG00000105677.5	559.262634	541.587097	447.82959	1560.567017	592.67865	218.261795	937.82428	783.126343	444.577728	1840.258545	713.59082	892.549194	671.370972	502.207428	665.003723	929.725891	1522.32959	275.929291	1982.752563	901.973572	741.180176	322.720367	1195.897095	494.853088	319.708527	1053.948608	531.708801	1628.838867	514.287537	1042.014404	900.973694	673.282043	405.764801	438.844147	873.438049	1075.938354	635.383606	423.82254	426.474731	1065.642456	654.618286	224.903702	653.131592	616.401917	651.539856	1255.622314	782.220337	387.949951	995.080383	552.489258	577.487305	656.641724	246.490799	1048.180542	395.252014	460.510132	382.451599	592.330811	563.138062	815.120178	364.624878	211.889359	1506.653687	167.655411	528.715576	402.420349	1097.39624	344.76178	510.843872	479.174011	830.278931	497.233978	672.833069	506.529236	770.409729	348.617157	804.602844	332.432159	1119.754028	254.058945	801.478882	584.320496	711.651672	565.022644	944.012634	215.69574	875.53186	177.381622	1234.860962	687.061157	1500.677002
ENST00000477168.1	ENSG00000105677.5	136.004013	64.712997	44.629616	55.589005	50.908878	39.652542	102.061104	55.24358	67.197922	113.953995	65.517197	75.998245	96.265038	157.985565	99.127151	100.448997	60.499729	59.452824	173.638062	120.917267	55.606102	85.821411	101.534691	46.701691	49.092854	102.651176	33.33149	134.206024	55.857674	26.800451	69.914574	38.890118	29.013783	43.819836	212.49559	112.666916	114.560455	69.749283	34.671658	66.801208	68.075676	37.537766	109.616592	86.187408	93.845589	26.589699	60.906975	20.26511	113.889191	45.174923	127.192406	22.61655	10.475636	91.799789	26.089827	38.269802	65.446678	43.039886	63.31628	139.162155	163.917526	23.286547	129.807571	70.932434	53.106976	54.304623	147.594666	37.997181	66.203423	49.342045	33.504032	46.93684	24.311949	50.965477	122.189972	17.607485	82.419243	29.410295	164.842392	9.555012	20.142157	29.798418	50.345528	85.930206	58.732349	106.838188	151.45578	16.966574	96.4842	157.158081	126.436211
ENST00000392205.1	ENSG00000105677.5	82.81086	36.604881	22.171333	20.062239	29.385365	20.357397	43.425308	29.715567	54.410069	38.715561	15.511608	11.556249	75.501411	91.765442	0	51.874805	115.358871	42.831024	114.997826	91.473045	33.700104	28.605242	68.018753	51.094749	65.459503	96.965332	21.877815	158.334702	67.988274	21.116438	93.291786	33.533535	28.954058	48.211563	42.978344	174.364395	50.160358	59.989376	29.496809	119.784248	42.323223	15.151536	87.757507	60.437756	63.662296	15.337326	12.904834	20.836168	73.774422	26.674459	46.224995	34.522232	15.672923	65.263214	0	70.16848	28.054264	91.302101	21.336678	115.524361	76.283081	16.054792	106.47438	11.002391	26.239386	51.268017	59.98291	59.656914	30.47695	21.617748	37.440342	17.403378	36.880299	38.410938	41.160225	52.75029	46.38636	44.556423	221.295654	0	7.452197	32.954334	27.589884	73.515976	16.465368	19.364708	46.236229	20.372753	38.515732	30.545053	83.201271
ENST00000511180.1	ENSG00000186010.9	235.592056	335.220093	297.330139	566.694458	1231.649414	737.496887	630.844543	874.567749	330.071198	998.845581	430.328949	525.435974	742.570251	763.948792	274.436066	935.755005	909.363892	322.227753	1586.751465	416.040314	377.301392	392.678589	319.453003	442.009491	559.104553	409.317291	268.061249	468.052032	476.223785	1743.73645	951.935547	795.449158	364.308136	370.240753	1156.711914	580.163879	665.006104	545.055847	291.177917	388.636688	425.685425	514.398132	1021.730835	517.10144	282.993286	289.589996	733.842285	253.458191	839.422241	836.988037	860.069885	1627.124268	218.114792	1308.133789	374.425598	406.703766	239.406296	702.164673	178.881195	618.286438	930.451721	205.132568	858.264587	224.088943	1070.27124	204.640854	1221.197754	350.762238	614.831909	299.436676	850.037476	683.248352	530.391235	539.275696	344.909393	318.981415	521.785522	378.009033	1513.894531	151.7686	973.601318	489.452698	776.053833	762.10376	543.979919	311.256561	493.290863	328.964813	803.44104	599.215454	831.254517
ENST00000511584.1	ENSG00000186010.9	73.04744	53.966808	18.709352	49.161156	114.976105	81.877121	77.458694	102.553833	37.568306	115.008591	77.250504	17.618311	104.18998	70.33194	37.420452	91.983101	57.476196	43.959229	114.071075	52.381264	39.550156	62.881592	33.840477	41.452213	71.268631	46.294441	13.954447	110.082756	79.6894	185.105057	66.327644	126.200127	199.244736	42.945179	92.773651	56.143139	64.246284	83.389038	85.565086	106.148285	60.882675	114.963348	126.156754	89.628212	93.813126	42.082184	128.983383	52.448769	90.042023	115.990837	115.024597	151.684341	27.699398	95.63472	33.632664	50.119247	43.485577	59.210438	107.234222	14.546143	125.069443	11.863345	161.724686	8.952253	106.243492	35.107674	112.513954	41.583206	76.113113	60.991837	109.444099	23.355185	88.495979	16.157604	53.033287	37.084995	61.146381	45.456413	158.4617	37.084652	155.18309	75.069275	85.604881	94.045021	94.177551	47.805279	67.932503	58.159035	78.747543	65.271065	97.972015
ENST00000507754.1	ENSG00000186010.9	2555.831055	2135.241699	1721.048218	35.659313	137.761322	958.424072	2250.697998	2550.210449	2817.354492	4654.513672	1758.286011	1806.754517	1488.379028	2279.905273	3086.196289	2005.833618	4373.907715	3353.108643	5462.102051	2814.323486	1614.801514	2224.46167	4139.983887	1221.748413	2812.109619	3680.812256	1224.400146	4290.897949	1194.040649	104.032082	1908.285889	1518.575562	115.349953	2241.513184	1659.317017	4615.015137	3034.885498	2457.479492	1085.010986	4015.48584	2092.284912	1913.265015	3712.560547	2783.998047	2123.369629	5829.706055	2282.806152	3531.919922	3837.953857	51.449726	3343.058838	69.87812	1238.778564	3864.466309	1117.297729	3130.354492	1188.429932	1642.479492	1216.587646	1684.824463	3297.095703	1150.057495	3526.469971	1018.58606	1183.160278	1512.18396	2008.746948	1395.537598	3141.576416	1523.593262	2397.552002	1085.638306	2836.2854	1287.350464	3186.515625	1647.916626	4373.447266	844.294312	2635.028076	1148.390747	843.430725	1813.163452	4053.894287	2565.395264	2494.704102	610.816956	2928.239746	1036.275513	4698.491211	1414.807861	3308.643555
ENST00000503283.1	ENSG00000186010.9	1.044242	28.552507	2.499028	4.16537	2.102401	0	3.693329	7.752841	11.739494	94.049828	1.148019	2.314937	2.493467	156.559113	0.586725	0	123.137787	4.392532	0	1.408336	1.274933	1.593973	0.55518	3.436447	0	7.671525	0	4.002162	0	2.35517	3.424008	1.832106	0	14.602468	6.176435	6.768658	127.942711	5.852422	0	4.122936	1.889972	3.209661	0	34.085354	5.857829	4.737079	8.122972	0	0	1.339034	9.957757	2.208473	0.937351	7.975502	0	0.707562	22.193632	2.746601	0	0	3.220692	3.22154	0	0.78586	1.919764	0	0	4.093913	0.979406	0	0	0	0	6.274354	0	0.741018	1.223543	0	9.806459	0	0	0	5.119499	8.68173	46.164745	0	0	0	1.005651	2.133621	1.388978
ENST00000252576.5	ENSG00000186010.9	607.254028	383.464417	697.987732	5458.357422	576.600159	884.65271	786.16095	622.115173	242.184769	843.371826	164.464798	354.562469	163.397812	626.438049	150.59462	279.025146	658.785339	362.904999	797.058472	541.092957	185.103439	522.649658	232.854935	426.719849	570.266296	217.174973	247.441162	1482.164795	639.484375	1356.770264	389.759308	670.683472	576.837952	478.931305	653.097351	218.171661	565.324585	526.192383	418.6521	174.88652	359.278534	613.64917	1145.609863	469.979431	882.466309	325.57785	849.640015	320.804352	874.018799	4094.143555	928.574463	629.225769	110.752586	568.616211	309.975281	257.70163	309.074799	598.945801	515.632141	696.556824	387.355438	335.249023	945.936829	151.345459	1134.254883	238.747681	685.072571	241.562683	550.907959	513.028076	628.439148	542.223694	358.662506	413.345917	405.775726	376.818726	770.543762	361.73114	1337.739014	97.729782	1654.680542	309.447357	287.628357	653.124817	563.023376	311.717682	626.401123	254.338547	379.454987	501.960632	323.354797
ENST00000512771.1	ENSG00000186010.9	5.22148	0	0	0	5.950255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190493	0	0	0	7.601477	0	0	0	7.228076	0.953466	0	0	0	5.472528	2.492295	0	0.798061	5.539529	0	0	2.438155	0	0	0	0	0	3.004016	0	0	0	0	0	0	0	0	4.807374	0	0	0	0	3.809866	0	0	0	0	0	0	0	2.643245	0	1.681675	0	1.692301	4.305037	0	0.765753	0	0	0	5.597049	0	0	0	0	0	0	0	0	0	3.122979	0	0.899715
ENST00000502506.1	ENSG00000186010.9	101.09198	75.018074	113.129997	87.114182	315.687073	185.943726	234.776459	172.50473	68.97361	180.788757	89.137932	100.353378	113.944679	115.769279	53.699368	131.781616	91.78907	77.365692	176.283401	62.723454	56.705315	136.90921	53.047356	65.417961	110.332779	75.467323	8.788094	143.308517	108.008209	493.825653	74.612259	176.768127	240.867828	75.294296	144.580826	78.514473	112.986732	147.750473	124.622307	88.317299	85.798767	16.139902	168.567917	101.523598	126.646759	54.760132	160.367599	83.588089	102.912689	159.824005	157.3517	384.344574	3.709463	148.43454	49.389114	81.006973	9.290851	109.442673	126.440979	85.067726	195.167282	68.385208	245.802383	48.064808	194.617737	56.134514	155.22438	59.555031	126.458916	102.741028	164.844666	118.660393	145.570099	87.887924	62.144745	49.72702	95.706253	68.350548	250.31308	50.646194	243.747223	129.683334	143.118484	123.31356	129.884933	67.31105	98.761322	71.306938	106.317131	89.047646	134.562332
ENST00000428459.2	ENSG00000186010.9	11.24401	6.177789	18.778866	12.83929	122.225105	116.25164	7.570699	8.873191	11.961338	398.009338	82.351662	34.753384	11.030856	81.280045	40.059319	72.680878	6.618865	43.540123	121.67363	55.108673	9.985124	7.893741	34.586082	10.719859	63.388424	49.117554	14.012943	84.794388	16.8382	53.137077	13.215594	46.402458	251.317337	10.949948	130.627655	115.353653	18.795183	14.324563	19.734468	55.150795	66.818657	22.516642	125.230492	8.010931	90.56456	8.051808	109.401077	81.230415	96.220184	79.221756	14.838615	124.0233	29.577831	310.570526	4.011469	6.101544	4.204649	16.390255	24.642179	63.825218	56.495132	11.910296	247.075638	5.31108	113.396378	8.811489	221.556656	5.387872	79.737556	16.674528	32.207039	23.441669	95.809731	16.220774	40.321762	15.503818	30.853161	67.813103	139.889023	2.072431	165.759674	8.155306	91.516434	20.786135	11.395718	5.480091	150.073196	14.368011	83.597809	7.750746	18.927313
ENST00000493260.1	ENSG00000105443.8	64.748459	679.454651	68.033127	236.439774	84.456207	136.28511	787.594788	664.880066	858.9021	531.570679	348.332764	692.775635	9.152636	175.117722	419.203491	482.886902	396.665894	274.189026	492.631226	475.981445	59.89558	230.580383	133.247604	53.529243	235.448944	408.996124	120.757912	255.602936	68.848373	110.424706	114.117729	133.986496	177.457855	525.732788	623.319397	493.252777	128.121918	532.064575	348.795319	670.217468	64.481064	118.516251	676.753174	622.033569	91.946274	431.003143	91.092949	128.867157	605.763184	263.687225	563.346924	118.305878	82.323631	159.594864	60.297226	183.770752	451.206909	674.088501	68.475571	176.679199	554.877258	214.972046	60.810711	550.734131	81.967613	51.770584	276.212494	16.0172	515.700439	63.37307	152.500504	480.350616	485.524139	55.378365	245.691299	384.509552	878.453186	64.912689	229.356613	78.994911	431.512695	396.221924	249.341629	937.096436	191.885773	46.716099	223.659012	110.718346	849.374939	655.621277	559.048767
ENST00000467412.1	ENSG00000105443.8	37.737595	104.98114	107.792168	207.669998	98.544174	133.804428	125.139694	119.31868	15.972875	534.553284	32.584881	41.127232	44.449383	167.420609	44.604191	119.864136	179.958664	93.400101	495.100861	423.778381	58.302334	44.569885	518.252502	208.858505	182.971741	294.15921	20.702145	86.490448	81.915573	92.669807	69.501678	136.188232	216.685226	41.101151	68.529465	44.045914	358.51889	88.404327	37.278244	124.527824	133.872101	92.112984	190.169022	53.471512	44.010265	375.674225	86.736145	366.219635	46.825851	146.618851	53.787464	94.26368	27.301645	435.538452	35.794689	322.813507	27.532026	85.914818	27.724789	162.313004	32.896957	35.354393	353.846588	20.312458	391.810028	84.172714	91.51609	54.961212	227.311859	40.845528	563.707642	51.566711	304.909271	37.458153	123.473541	139.384216	355.118896	15.791307	200.533615	30.024052	52.276897	47.414547	114.176216	36.366577	101.169609	48.818733	100.892555	38.987091	59.292969	125.411667	96.407013
ENST00000325139.5	ENSG00000105443.8	0	0	0	18.857071	0	0	0	0	6.664894	135.119431	0	8.324826	3.844597	0	0	0	0	5.42388	0	0.404019	0	3.46111	0	0	0	0	0	0	0	0	0	11.522132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.977431	0	6.769882	0	9.057795	0	0	0	103.805725	0	0	3.815351	0	0	0	0	0	0	0	7.441648	0	0	4.161904	9.430512	0	6.215298	0	31.070734	0	0	0	0	0	7.859954	0	0	0	4.731626	0	9.811939
ENST00000427476.1	ENSG00000105443.8	42.779602	98.016785	123.634491	475.903717	125.252586	218.020477	157.460434	145.094925	108.50528	276.190918	156.445496	55.106857	57.944557	279.289673	71.620399	62.846531	405.588013	116.642578	48.368034	78.546806	198.152283	94.731369	173.571533	102.989632	138.502548	171.782608	11.596855	87.517807	136.99437	111.772728	302.756897	58.263847	12.176216	102.823952	69.743675	189.513779	187.881729	92.515083	17.380623	292.988403	83.557777	158.462112	126.825455	132.010941	263.813019	236.05452	57.898552	303.296906	84.943298	161.883331	136.664078	192.550537	62.396885	175.393753	236.203629	170.311462	37.247307	122.210182	20.926743	69.119057	182.391525	12.40863	282.744293	28.468779	286.315979	69.066467	208.559692	56.972172	62.017387	27.132614	44.072586	54.17654	79.079308	42.296425	141.757751	17.534872	238.319702	36.594379	88.861214	27.431604	41.391781	44.458626	167.879501	57.284954	313.810944	49.819866	332.096344	18.838356	46.22884	98.119331	256.418518
ENST00000474049.1	ENSG00000105443.8	4.081537	4.208094	15.499571	83.515686	9.955692	15.215695	34.963673	11.709812	3.35243	17.057463	6.968311	6.29882	3.732789	0	0	0.5495	30.927658	11.800415	25.947617	22.332201	0	4.94211	90.174782	10.997813	15.052958	7.724809	6.664315	26.258507	14.219829	15.156759	15.938442	10.206175	2.061429	8.430284	3.480079	8.424236	7.948757	9.214174	0	0	11.348156	0	16.182991	9.737443	6.969444	32.784378	6.582288	19.340099	3.372255	13.212881	5.847892	4.978981	0	33.487823	5.204749	16.502476	5.561787	5.673915	5.910244	14.227954	7.387263	3.548468	6.924352	4.724262	15.938789	7.099858	3.030872	5.447143	11.457178	4.001191	3.493583	5.813159	4.160037	0	9.44883	0	36.357487	3.340959	64.690193	4.27391	7.591961	3.525722	20.488758	5.353425	12.534778	5.929223	16.118052	0	17.966419	2.291357	8.057368
ENST00000452733.2	ENSG00000105443.8	36.125534	17.913399	89.573051	256.13324	68.858589	46.417492	87.160698	49.241837	28.31517	77.24807	26.612494	71.417717	588.774597	54.169411	19.368076	41.193619	258.948151	113.911942	42.32077	37.865135	77.63678	54.621147	65.86808	41.269367	134.694122	45.401688	81.617149	109.82206	76.084465	78.606941	39.466522	161.009048	17.076462	66.752289	43.59499	803.197815	174.112259	43.190559	56.668705	44.015068	56.16304	95.621841	52.947674	43.179489	370.839996	67.153625	49.306801	75.272675	35.439075	86.928726	72.650757	131.63295	62.273487	93.052322	72.793701	93.655014	20.264008	128.149643	33.681843	86.513824	67.680191	8.949116	50.273247	18.883064	219.567719	61.855347	26.074484	21.376511	47.387104	37.407982	40.627884	27.493467	127.947922	37.590405	101.09597	34.438824	116.312614	52.359421	198.603424	65.702225	110.179245	43.99369	115.75975	23.269695	57.642918	63.893036	443.995117	47.41713	40.491085	12.59841	45.338158
ENST00000460595.1	ENSG00000105443.8	11.440825	129.09111	438.524078	46.123631	20.718929	42.015278	87.3675	201.832138	96.653778	50.932892	7.173944	348.22464	12.812543	18.778038	14.600513	13.243965	104.056396	221.691086	16.994865	7.95502	15.712415	446.039795	33.156906	463.552246	81.472351	28.744938	4.697895	142.520447	266.064148	29.116304	28.563423	28.76454	2.542829	369.333344	16.300095	9.733171	135.567352	7.758193	47.022823	69.034592	484.884186	46.580399	314.228058	100.953766	263.096802	6.01365	0	76.852089	22.915922	11.69289	14.231305	9.654395	112.443703	15.065921	255.067139	27.421701	154.47258	214.236176	235.705963	18.480518	7.087099	214.767365	12.374801	28.354813	221.780502	22.921713	7.93088	30.854704	198.347992	210.309814	49.433834	104.353531	58.379311	27.291512	16.460714	491.807281	73.427025	244.724548	26.450438	33.603142	348.664307	178.273056	305.465881	226.42421	70.009819	33.347042	340.510773	8.888825	10.268401	62.072147	87.529404
ENST00000462117.1	ENSG00000105443.8	2.474679	0	4.996517	0	0	0	0	3.014475	0	0	2.042368	0	0	0	0	4.815634	0	3.491709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.413233	0	0	0	0	0	0	0	0	3.494868	0	0	0	0	0	0	0	0	0	0	0	0	0.522437	0	0	0	3.132087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.994775	0
ENST00000474209.1	ENSG00000105443.8	0	0	0	0	1.281766	0	5.002152	0	2.714011	5.010295	0	0	3.090863	6.466877	0	5.510391	0	5.188311	0	0	0	0.333208	0	0	7.531172	0	0	7.228687	0	0.600745	0	0	0	0	0	4.223844	0	0	3.272284	0	0	0	0	0	0	4.393638	0	0	0	6.622475	0	4.180791	0	0	0	0	0	0	0	0	3.689084	0	3.464106	0	0	0	0	0	3.820999	0	3.157779	2.905725	0	0	0	0	0	0.575087	0	0	3.80404	0	6.835417	0	0	4.469471	0	0	0	0	4.036365
ENST00000391881.3	ENSG00000105443.8	788.945557	142.334793	245.947021	431.356873	388.932037	506.241516	31.311043	226.90802	10.919464	198.316986	499.839752	0.724305	235.958679	584.75769	542.603333	465.089325	855.855225	484.260986	556.636658	249.137009	550.300598	156.720963	621.728638	180.803192	670.326172	449.887756	389.963745	899.836731	391.87326	915.651978	637.655334	260.059509	0	67.826241	421.032288	335.608429	639.84906	364.853058	49.880508	395.216614	669.822266	357.293182	586.893677	206.613281	1.324207	248.922852	606.38324	186.151474	518.740417	499.353607	609.976685	364.93338	131.260651	625.096924	64.638863	452.467316	53.715359	99.726784	183.574844	284.860718	363.990631	0	519.746582	0	482.619385	347.113312	391.762726	283.238983	221.957016	182.929825	143.564529	21.340256	0	495.823212	412.641388	5.571186	343.795868	59.701603	490.433777	229.970154	66.579048	104.112442	334.052826	134.204758	525.086243	295.006531	378.728149	227.150269	261.645721	88.891045	83.35247
ENST00000359044.3	ENSG00000105732.7	1002.000061	682	568	24.297253	79.362541	68.096832	167.345337	640	682	299.79718	171.176788	1086	65.761459	1036	145.430542	111.201294	1973.525146	776.000061	192.368439	11.788402	940	618.425781	1124	108.604317	898	808	100.744804	1036	910	23.147093	209.552673	107.51313	240	485.070801	1214	1382	1314	750	426	256.973785	1350	739.174866	1490	1062	846	27.839386	132.615646	155.014603	179.292542	758	1194	77.9366	494	262.966064	662	890	421.604675	836.665955	466	103.200089	332.200867	522	225.967072	294.303986	361.323425	416	422	70.872978	944	470	530	436.363464	337.972626	456	486	108.648682	1139.288208	472	0	486	962	466	590	1324	654	376	286.261353	418	0	842	146.680847
ENST00000222339.6	ENSG00000105732.7	0	0	0	807.702759	0	401.903168	0	0	0	0	0	0	0	0	0	0	0	0	0	674.211548	0	0	0	619.395691	0	0	401.255188	0	0	950.852966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1086.160645	0	630.985413	0	0	0	0	0	0	0	0	0	0	0	0	605.799133	0	0	0	0	0	0	421.127014	0	0	0	0	0	0	0	467.351318	98.711792	0	796	0	0	0	0	0	0	0	719.738647	0	1012	0	0
ENST00000535775.1	ENSG00000105732.7	0	0	0	0	220.637451	0	486.654694	0	0	748.20282	472.823212	0	268.238556	0	470.569458	530.798706	76.474815	0	679.631531	0	0	151.574249	0	0	0	0	0	0	0	0	578.447327	292.486877	0	250.929214	0	0	0	0	0	773.026184	0	62.825111	0	0	0	0	455.384338	0	588.707458	0	0	390.063385	0	789.033936	0	0	154.395309	27.334051	0	518.799927	0	0	716.032959	29.696009	438.676605	0	0	0	0	0	0	31.636532	166.027374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491.319153
ENST00000441499.1	ENSG00000105576.9	1092.219971	1196.93811	939.409363	2776.707275	1289.049316	1694.82605	1845.9198	1640.638794	1584.465454	1992.894897	1069.780151	1711.453613	1552.533936	2282.989502	720.316772	1415.590576	4227.899414	1453.500854	1292.166626	2035.450928	594.391602	1054.59021	3230.786377	876.6026	1524.663086	2731.23291	432.8526	2201.030762	834.285095	3297.606934	2695.464355	1113.880859	484.797852	1620.476685	848.846619	2705.181641	3618.612305	1400.30127	693.836548	1107.464722	1389.463867	638.725952	1416.703491	1066.713745	444.650848	1487.072144	378.51059	840.682739	1546.403931	944.749268	1468.717407	1057.313599	615.715149	1518.71936	833.139221	1364.080322	262.547882	1252.202148	799.998657	1465.640991	1792.338257	555.746826	2059.621338	241.107101	1363.024292	215.673233	507.123901	486.880737	1157.217529	805.482117	1250.909668	453.970184	1370.588989	734.777832	926.071838	228.619659	964.655579	404.28772	1523.306152	409.626709	942.831177	370.697357	697.487854	1608.791016	760.836731	609.386475	2244.711182	484.663574	1583.700806	575.30542	1384.532837
